消费账号,接口密钥名称,消费接口,消费模型,消费金额,代金券后消费金额,输入消费数,输出消费数,总消费数,消费时间,消费结果
主账号,coding_plan,cache-read(Text API),MiniMax-M2.5,0.0000,0.0000,23393386,0,23393386,2026-03-03 20:00-21:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,56564,22446,79010,2026-03-03 20:00-21:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.5,0.0000,0.0000,128201,63310,191511,2026-03-03 20:00-21:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,200759,0,200759,2026-03-03 19:00-20:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,173949,0,173949,2026-03-03 19:00-20:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.5,0.0000,0.0000,969348,0,969348,2026-03-03 19:00-20:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.5,0.0000,0.0000,28283834,0,28283834,2026-03-03 19:00-20:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,137624,43702,181326,2026-03-03 19:00-20:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.5,0.0000,0.0000,273468,108409,381877,2026-03-03 19:00-20:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,34452,0,34452,2026-03-03 18:00-19:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,19590,0,19590,2026-03-03 18:00-19:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,15062,126,15188,2026-03-03 18:00-19:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,67325,0,67325,2026-03-03 17:00-18:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,117672,0,117672,2026-03-03 17:00-18:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.5,0.0000,0.0000,16699,0,16699,2026-03-03 17:00-18:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.5,0.0000,0.0000,16831,0,16831,2026-03-03 17:00-18:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,86339,636,86975,2026-03-03 17:00-18:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.5,0.0000,0.0000,215,170,385,2026-03-03 17:00-18:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,19590,0,19590,2026-03-03 10:00-11:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,33057,0,33057,2026-03-03 10:00-11:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,13671,130,13801,2026-03-03 10:00-11:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,65088,0,65088,2026-03-03 09:00-10:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,39180,0,39180,2026-03-03 09:00-10:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,26315,277,26592,2026-03-03 09:00-10:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,31850,0,31850,2026-03-03 08:00-09:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,39180,0,39180,2026-03-03 08:00-09:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,25097,222,25319,2026-03-03 08:00-09:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,31255,0,31255,2026-03-03 07:00-08:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,19590,0,19590,2026-03-03 07:00-08:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,11866,133,11999,2026-03-03 07:00-08:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,61003,0,61003,2026-03-03 06:00-07:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,97950,0,97950,2026-03-03 06:00-07:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,55262,530,55792,2026-03-03 06:00-07:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,57788,0,57788,2026-03-03 05:00-06:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,117540,0,117540,2026-03-03 05:00-06:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,58320,764,59084,2026-03-03 05:00-06:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,46541,0,46541,2026-03-03 04:00-05:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,372210,0,372210,2026-03-03 04:00-05:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,101331,2750,104081,2026-03-03 04:00-05:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,97530,0,97530,2026-03-03 03:00-04:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,97950,0,97950,2026-03-03 03:00-04:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,147774,478,148252,2026-03-03 03:00-04:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,94608,0,94608,2026-03-03 02:00-03:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,97950,0,97950,2026-03-03 02:00-03:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,140062,548,140610,2026-03-03 02:00-03:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,113380,0,113380,2026-03-03 01:00-02:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,102822,0,102822,2026-03-03 01:00-02:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.5,0.0000,0.0000,19998499,0,19998499,2026-03-03 01:00-02:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.5,0.0000,0.0000,770423,0,770423,2026-03-03 01:00-02:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,107441,22348,129789,2026-03-03 01:00-02:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.5,0.0000,0.0000,118175,60037,178212,2026-03-03 01:00-02:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,300928,0,300928,2026-03-03 00:00-01:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,521844,0,521844,2026-03-03 00:00-01:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.5,0.0000,0.0000,33778206,0,33778206,2026-03-03 00:00-01:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.5,0.0000,0.0000,1008328,0,1008328,2026-03-03 00:00-01:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,425935,48902,474837,2026-03-03 00:00-01:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.5,0.0000,0.0000,226535,95065,321600,2026-03-03 00:00-01:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,42408,0,42408,2026-03-02 23:00-24:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,64935,0,64935,2026-03-02 23:00-24:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.5,0.0000,0.0000,348028,0,348028,2026-03-02 23:00-24:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.5,0.0000,0.0000,75436,0,75436,2026-03-02 23:00-24:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,24241,2616,26857,2026-03-02 23:00-24:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.5,0.0000,0.0000,31484,2080,33564,2026-03-02 23:00-24:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,61563,0,61563,2026-03-02 22:00-23:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,19590,0,19590,2026-03-02 22:00-23:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,11261,147,11408,2026-03-02 22:00-23:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,39180,0,39180,2026-03-02 21:00-22:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,60511,0,60511,2026-03-02 21:00-22:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,21657,188,21845,2026-03-02 21:00-22:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,39180,0,39180,2026-03-02 20:00-21:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,59459,0,59459,2026-03-02 20:00-21:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,20597,179,20776,2026-03-02 20:00-21:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,39180,0,39180,2026-03-02 19:00-20:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,58407,0,58407,2026-03-02 19:00-20:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,19551,201,19752,2026-03-02 19:00-20:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,39180,0,39180,2026-03-02 18:00-19:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,57355,0,57355,2026-03-02 18:00-19:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,18497,182,18679,2026-03-02 18:00-19:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,19590,0,19590,2026-03-02 17:00-18:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,56431,0,56431,2026-03-02 17:00-18:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,8693,125,8818,2026-03-02 17:00-18:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,39180,0,39180,2026-03-02 16:00-17:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,55379,0,55379,2026-03-02 16:00-17:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,16509,170,16679,2026-03-02 16:00-17:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,54327,0,54327,2026-03-02 15:00-16:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,39180,0,39180,2026-03-02 15:00-16:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,15473,191,15664,2026-03-02 15:00-16:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,53275,0,53275,2026-03-02 14:00-15:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,39180,0,39180,2026-03-02 14:00-15:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,14414,179,14593,2026-03-02 14:00-15:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,52223,0,52223,2026-03-02 13:00-14:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,39180,0,39180,2026-03-02 13:00-14:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,13359,176,13535,2026-03-02 13:00-14:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,50973,0,50973,2026-03-02 12:00-13:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,58770,0,58770,2026-03-02 12:00-13:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,18050,259,18309,2026-03-02 12:00-13:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,49723,0,49723,2026-03-02 11:00-12:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,39180,0,39180,2026-03-02 11:00-12:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,10856,177,11033,2026-03-02 11:00-12:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.5,0.0000,0.0000,343,507,850,2026-03-02 11:00-12:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,48658,0,48658,2026-03-02 10:00-11:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,39180,0,39180,2026-03-02 10:00-11:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,9792,209,10001,2026-03-02 10:00-11:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,39180,0,39180,2026-03-02 09:00-10:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,47593,0,47593,2026-03-02 09:00-10:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,8731,182,8913,2026-03-02 09:00-10:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,39180,0,39180,2026-03-02 08:00-09:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,46541,0,46541,2026-03-02 08:00-09:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,7668,171,7839,2026-03-02 08:00-09:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,45483,0,45483,2026-03-02 07:00-08:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,39180,0,39180,2026-03-02 07:00-08:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,6618,192,6810,2026-03-02 07:00-08:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,44407,0,44407,2026-03-02 06:00-07:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,39180,0,39180,2026-03-02 06:00-07:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,5553,226,5779,2026-03-02 06:00-07:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,43135,0,43135,2026-03-02 05:00-06:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,58770,0,58770,2026-03-02 05:00-06:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,6350,326,6676,2026-03-02 05:00-06:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,41102,0,41102,2026-03-02 04:00-05:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,137130,0,137130,2026-03-02 04:00-05:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,9455,771,10226,2026-03-02 04:00-05:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,114932,0,114932,2026-03-02 03:00-04:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,39180,0,39180,2026-03-02 03:00-04:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,76048,137,76185,2026-03-02 03:00-04:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,114159,0,114159,2026-03-02 02:00-03:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,39180,0,39180,2026-03-02 02:00-03:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,75289,191,75480,2026-03-02 02:00-03:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,190717,0,190717,2026-03-02 01:00-02:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,745977,0,745977,2026-03-02 01:00-02:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,1071574,8736,1080310,2026-03-02 01:00-02:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,895576,0,895576,2026-03-02 00:00-01:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,778251,0,778251,2026-03-02 00:00-01:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,4006327,12271,4018598,2026-03-02 00:00-01:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,439934,0,439934,2026-03-01 23:00-24:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,475052,0,475052,2026-03-01 23:00-24:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,2231522,2931,2234453,2026-03-01 23:00-24:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,236590,0,236590,2026-03-01 22:00-23:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,39180,0,39180,2026-03-01 22:00-23:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,197727,172,197899,2026-03-01 22:00-23:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,234241,0,234241,2026-03-01 21:00-22:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,195900,0,195900,2026-03-01 21:00-22:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,977484,855,978339,2026-03-01 21:00-22:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,293850,0,293850,2026-03-01 20:00-21:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,227852,0,227852,2026-03-01 20:00-21:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,1421523,1620,1423143,2026-03-01 20:00-21:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,213991,0,213991,2026-03-01 19:00-20:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,626880,0,626880,2026-03-01 19:00-20:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,2875692,3234,2878926,2026-03-01 19:00-20:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,705240,0,705240,2026-03-01 18:00-19:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,198635,0,198635,2026-03-01 18:00-19:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,2949468,3660,2953128,2026-03-01 18:00-19:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,936127,0,936127,2026-03-01 17:00-18:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,1825959,0,1825959,2026-03-01 17:00-18:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,9328288,34462,9362750,2026-03-01 17:00-18:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,683363,0,683363,2026-03-01 16:00-17:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,610762,0,610762,2026-03-01 16:00-17:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.5,0.0000,0.0000,2219251,0,2219251,2026-03-01 16:00-17:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.5,0.0000,0.0000,110099,0,110099,2026-03-01 16:00-17:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,3746571,9524,3756095,2026-03-01 16:00-17:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.5,0.0000,0.0000,6606,1912,8518,2026-03-01 16:00-17:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,234354,0,234354,2026-03-01 15:00-16:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,97950,0,97950,2026-03-01 15:00-16:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,491242,346,491588,2026-03-01 15:00-16:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,333030,0,333030,2026-03-01 14:00-15:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,226541,0,226541,2026-03-01 14:00-15:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,1618551,1510,1620061,2026-03-01 14:00-15:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,235080,0,235080,2026-03-01 13:00-14:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,218051,0,218051,2026-03-01 13:00-14:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.5,0.0000,0.0000,9106978,0,9106978,2026-03-01 13:00-14:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.5,0.0000,0.0000,20068,0,20068,2026-03-01 13:00-14:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,1082946,1071,1084017,2026-03-01 13:00-14:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.5,0.0000,0.0000,14446,6244,20690,2026-03-01 13:00-14:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,97950,0,97950,2026-03-01 12:00-13:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,214759,0,214759,2026-03-01 12:00-13:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.5,0.0000,0.0000,21167,0,21167,2026-03-01 12:00-13:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.5,0.0000,0.0000,11435204,0,11435204,2026-03-01 12:00-13:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,442169,604,442773,2026-03-01 12:00-13:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.5,0.0000,0.0000,15793,8209,24002,2026-03-01 12:00-13:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,546736,0,546736,2026-03-01 11:00-12:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,2032092,0,2032092,2026-03-01 11:00-12:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.5,0.0000,0.0000,8785898,0,8785898,2026-03-01 11:00-12:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.5,0.0000,0.0000,130870,0,130870,2026-03-01 11:00-12:00,SUCCESS
